order_id,customer_id,product_id,order_date,quantity,discount_pct,payment_method,payment_status,shipping_cost,return_flag
38231,4283,39,2023-08-02,1,30.0,Card,Completed,46.54,0
38232,20,167,2024-12-16,1,10.0,UPI,Completed,45.2,0
38233,5458,149,2024-10-04,1,15.0,Card,Completed,61.07,0
38234,2421,230,2024-07-02,1,15.0,NetBanking,Completed,82.74,0
38235,3027,269,2023-05-04,4,20.0,COD,Completed,126.22,0
38236,7924,285,2023-06-20,3,15.0,Card,Failed,70.21,1
38237,67,261,2023-02-09,1,0.0,Card,Completed,107.58,0
38238,5559,195,2023-11-27,1,20.0,NetBanking,Completed,72.38,0
38239,3134,277,2024-06-14,3,0.0,NetBanking,Completed,141.42,0
38240,3558,137,2024-03-19,1,0.0,Card,Completed,129.91,0
38241,786,195,2023-09-14,2,15.0,UPI,Completed,127.09,0
38242,6095,172,2023-03-01,4,0.0,COD,Completed,111.06,0
38243,6766,190,2024-05-18,1,5.0,NetBanking,Completed,129.31,0
38244,7736,222,2023-04-09,2,30.0,COD,Completed,85.82,0
38245,2133,113,2023-01-07,3,5.0,NetBanking,Completed,71.88,0
38246,1430,190,2024-08-19,3,5.0,UPI,Completed,48.94,0
38247,7944,188,2024-03-07,3,0.0,UPI,Completed,92.42,0
38248,1419,167,2023-01-31,3,30.0,COD,Completed,81.16,1
38249,3691,169,2024-07-16,2,10.0,UPI,Completed,114.55,0
38250,1548,17,2023-07-28,1,5.0,UPI,Completed,139.08,1
38251,4272,53,2023-07-07,1,0.0,Card,Completed,96.4,0
38252,359,183,2023-07-23,1,20.0,Card,Completed,124.56,0
38253,6975,206,2023-03-01,2,0.0,COD,Completed,61.62,0
38254,1563,241,2023-08-12,4,15.0,NetBanking,Refunded,117.06,0
38255,4387,257,2023-03-20,3,10.0,NetBanking,Completed,71.2,0
38256,2178,193,2023-11-27,3,15.0,UPI,Completed,113.41,0
38257,3811,143,2023-07-14,1,0.0,NetBanking,Completed,88.69,0
38258,479,258,2024-07-22,1,5.0,NetBanking,Failed,133.92,0
38259,648,12,2023-08-18,3,5.0,NetBanking,Completed,125.07,0
38260,6676,185,2024-04-23,2,0.0,COD,Completed,95.27,0
38261,264,298,2023-08-30,1,10.0,NetBanking,Completed,50.11,0
38262,7103,258,2024-02-11,1,15.0,UPI,Refunded,66.32,1
38263,3743,215,2023-04-02,3,10.0,COD,Completed,117.05,1
38264,6647,190,2023-10-15,4,0.0,UPI,Completed,50.32,0
38265,7328,162,2024-04-22,4,0.0,COD,Completed,118.1,0
38266,2957,273,2024-08-05,4,30.0,Card,Completed,139.59,0
38267,1562,297,2024-04-27,2,15.0,Card,Completed,97.39,0
38268,5201,206,2024-05-23,1,5.0,UPI,Completed,139.9,0
38269,1437,199,2024-01-13,1,20.0,Card,Completed,83.58,1
38270,6619,120,2024-03-05,1,10.0,COD,Completed,96.17,0
38271,7032,255,2023-03-15,2,20.0,NetBanking,Completed,61.42,0
38272,2006,240,2023-02-22,3,20.0,NetBanking,Completed,53.81,0
38273,6162,15,2023-07-09,3,15.0,UPI,Completed,77.72,0
38274,3141,166,2024-10-04,4,0.0,COD,Completed,95.18,0
38275,908,265,2024-05-28,4,30.0,Card,Completed,,0
38276,130,170,2023-07-01,1,10.0,NetBanking,Completed,87.71,1
38277,938,214,2023-04-12,2,15.0,COD,Completed,117.26,0
38278,3719,179,2024-07-16,1,10.0,NetBanking,Completed,88.31,0
38279,815,78,2024-04-30,3,20.0,Card,Completed,47.71,0
38280,3963,227,2024-07-11,4,0.0,UPI,Completed,146.17,0
38281,5850,208,2023-01-19,2,10.0,NetBanking,Completed,137.95,0
38282,3382,31,2024-10-23,3,5.0,COD,Completed,81.23,0
38283,5607,194,2024-10-22,4,20.0,COD,Refunded,50.45,0
38284,15,160,2024-05-14,2,10.0,Card,Completed,62.09,0
38285,5616,100,2024-09-30,2,15.0,Card,Completed,61.1,0
38286,2038,203,2024-10-22,2,10.0,Card,Completed,65.77,0
38287,5306,8,2024-08-14,4,5.0,Card,Completed,55.4,0
38288,3489,197,2024-03-14,2,5.0,NetBanking,Completed,88.08,0
38289,5103,32,2024-06-24,2,5.0,NetBanking,Completed,84.45,0
38290,707,8,2023-10-16,3,20.0,Card,Completed,104.99,0
38291,703,162,2024-04-03,3,0.0,NetBanking,Completed,72.97,0
38292,4842,260,2023-09-23,2,0.0,COD,Completed,128.3,0
38293,6576,292,2024-02-09,1,10.0,Card,Completed,144.57,0
38294,7234,172,2023-05-25,3,0.0,UPI,Completed,132.48,0
38295,7249,153,2023-07-10,2,0.0,COD,Completed,118.57,0
38296,6081,282,2024-03-21,2,20.0,UPI,Failed,117.21,0
38297,4132,289,2024-10-11,1,15.0,NetBanking,Completed,137.42,0
38298,4843,200,2023-11-23,4,20.0,NetBanking,Completed,40.44,0
38299,6161,145,2024-06-06,4,5.0,NetBanking,Completed,77.21,0
38300,6658,15,2023-08-23,3,0.0,NetBanking,Completed,111.36,0
38301,6177,170,2023-02-07,4,0.0,UPI,Completed,73.77,0
38302,6493,240,2024-05-02,2,15.0,Card,Completed,77.85,0
38303,5500,178,2024-02-11,3,15.0,Card,Completed,146.05,0
38304,2556,44,2023-02-15,1,0.0,NetBanking,Completed,109.14,0
38305,4742,259,2024-09-28,2,0.0,NetBanking,Completed,58.78,0
38306,2987,181,2024-12-29,3,15.0,NetBanking,Completed,113.69,0
38307,3940,54,2023-04-24,3,10.0,COD,Completed,127.91,0
38308,4952,185,2023-05-17,4,10.0,UPI,Completed,109.91,0
38309,3339,140,2023-09-17,2,10.0,COD,Completed,76.73,0
38310,517,187,2023-02-19,4,5.0,Card,Completed,62.66,0
38311,798,293,2023-03-18,2,10.0,COD,Completed,126.07,0
38312,6026,148,2023-03-14,3,10.0,NetBanking,Completed,124.33,0
38313,485,293,2023-01-15,2,0.0,COD,Completed,132.07,0
38314,7515,159,2023-12-28,4,0.0,UPI,Failed,105.33,0
38315,3675,25,2024-03-18,2,0.0,NetBanking,Completed,103.88,0
38316,2712,232,2023-01-20,1,20.0,NetBanking,Completed,132.37,0
38317,443,109,2024-12-08,1,15.0,NetBanking,Completed,67.03,0
38318,6522,49,2024-07-19,2,20.0,Card,Completed,65.12,0
38319,1654,8,2024-01-31,3,15.0,Card,Completed,140.55,0
38320,1014,94,2023-06-01,1,10.0,UPI,Completed,79.08,1
38321,963,121,2024-06-23,1,15.0,Card,Completed,83.32,0
38322,573,13,2023-02-17,3,15.0,Card,Completed,55.46,0
38323,4454,277,2023-04-14,2,5.0,Card,Completed,145.84,0
38324,6682,73,2023-01-15,3,15.0,Card,Completed,133.58,0
38325,4717,152,2023-01-17,3,5.0,NetBanking,Completed,104.08,0
38326,6000,33,2024-11-21,4,15.0,NetBanking,Completed,63.92,0
38327,1831,257,2023-11-25,1,5.0,UPI,Completed,148.69,0
38328,7378,254,2023-08-14,3,15.0,Card,Completed,60.71,0
38329,3843,259,2024-04-30,2,10.0,NetBanking,Completed,74.0,0
38330,4902,142,2024-02-28,2,5.0,NetBanking,Completed,81.38,0
38331,5162,177,2024-11-04,1,15.0,NetBanking,Completed,90.25,0
38332,816,122,2024-09-17,2,5.0,UPI,Completed,102.0,0
38333,6157,33,2024-10-07,2,0.0,COD,Completed,83.6,1
38334,5721,260,2023-07-23,1,30.0,UPI,Failed,127.76,0
38335,3672,38,2023-06-04,4,0.0,UPI,Completed,90.53,0
38336,6968,153,2024-08-20,4,10.0,NetBanking,Completed,112.02,0
38337,2537,245,2024-09-08,3,5.0,Card,Completed,141.1,0
38338,1211,141,2023-03-11,4,5.0,UPI,Completed,134.35,0
38339,3135,119,2024-05-06,4,15.0,COD,Refunded,137.59,0
38340,5456,281,2023-09-19,4,20.0,UPI,Completed,51.28,0
38341,555,230,2024-03-05,1,15.0,UPI,Completed,121.36,0
38342,2793,201,2023-02-14,1,5.0,COD,Completed,61.83,0
38343,5866,43,2024-02-28,3,5.0,UPI,Completed,73.33,0
38344,6219,166,2023-06-17,4,10.0,NetBanking,Completed,139.93,0
38345,6909,35,2023-10-07,3,10.0,COD,Refunded,131.6,0
38346,4921,93,2024-07-18,3,10.0,COD,Completed,142.19,0
38347,5269,230,2024-02-07,3,5.0,Card,Completed,93.66,0
38348,4063,290,2023-08-23,4,5.0,COD,Completed,46.15,0
38349,3766,92,2024-11-29,4,20.0,COD,Completed,135.21,1
38350,4303,179,2023-01-19,4,10.0,Card,Completed,84.03,0
38351,6837,247,2023-12-18,1,0.0,UPI,Completed,107.73,0
38352,7853,165,2023-10-21,1,5.0,COD,Completed,41.44,0
38353,1265,239,2024-01-15,1,5.0,COD,Completed,115.42,0
38354,6820,234,2024-01-06,3,15.0,UPI,Completed,132.9,0
38355,6719,252,2023-12-26,3,10.0,UPI,Completed,86.35,0
38356,894,66,2023-02-06,3,15.0,COD,Completed,116.15,0
38357,7403,34,2023-12-09,2,30.0,NetBanking,Completed,80.38,0
38358,2173,232,2024-11-27,1,10.0,COD,Completed,107.01,0
38359,2305,154,2023-07-28,4,0.0,Card,Completed,65.65,0
38360,3164,176,2024-05-05,2,20.0,COD,Completed,123.73,0
38361,4833,127,2024-07-03,3,20.0,UPI,Completed,103.72,0
38362,7875,125,2024-05-29,2,10.0,UPI,Refunded,117.87,0
38363,3959,79,2024-03-06,1,15.0,COD,Completed,115.14,0
38364,7375,10,2024-01-14,3,0.0,UPI,Refunded,47.89,0
38365,5537,36,2023-11-28,2,30.0,Card,Completed,125.61,0
38366,4384,168,2024-10-10,2,10.0,Card,Completed,139.8,0
38367,1239,137,2023-06-08,1,30.0,UPI,Completed,73.51,1
38368,7866,181,2023-10-23,1,30.0,UPI,Refunded,134.95,0
38369,6782,209,2023-04-13,4,0.0,NetBanking,Completed,123.51,0
38370,1818,86,2023-11-01,1,5.0,Card,Completed,135.86,1
38371,767,208,2023-12-22,4,15.0,UPI,Completed,42.76,0
38372,2560,214,2023-10-25,3,10.0,Card,Completed,82.5,0
38373,573,167,2024-08-20,4,0.0,COD,Completed,89.31,0
38374,4464,52,2023-01-06,2,5.0,Card,Completed,141.96,1
38375,5521,196,2023-09-28,3,0.0,COD,Completed,127.64,1
38376,5321,196,2023-01-28,3,0.0,NetBanking,Completed,49.85,0
38377,7749,201,2024-03-09,4,20.0,COD,Completed,114.4,0
38378,2333,206,2024-12-04,3,15.0,NetBanking,Completed,40.75,0
38379,2111,170,2023-07-22,2,10.0,UPI,Completed,117.8,0
38380,4742,243,2024-10-11,3,10.0,NetBanking,Completed,107.97,0
38381,751,218,2023-10-22,2,5.0,UPI,Completed,98.57,0
38382,2812,195,2024-09-28,1,20.0,Card,Completed,89.2,0
38383,4457,75,2023-09-17,3,5.0,NetBanking,Completed,102.53,0
38384,7355,179,2023-06-23,1,10.0,NetBanking,Completed,140.52,0
38385,3555,120,2024-10-28,1,20.0,Card,Completed,44.01,0
38386,2419,61,2024-03-08,4,10.0,Card,Completed,46.24,0
38387,5141,280,2024-06-01,1,0.0,COD,Failed,116.49,0
38388,5037,148,2024-05-13,1,0.0,UPI,Completed,132.18,0
38389,2989,74,2023-10-19,4,0.0,NetBanking,Completed,94.81,0
38390,855,215,2024-04-29,2,5.0,NetBanking,Completed,124.7,0
38391,2851,97,2024-09-22,3,0.0,COD,Completed,55.11,0
38392,3380,35,2024-06-17,1,15.0,UPI,Refunded,147.36,0
38393,6190,78,2023-09-04,1,10.0,UPI,Failed,116.67,0
38394,194,286,2024-12-29,1,10.0,NetBanking,Completed,88.66,0
38395,5177,83,2024-01-09,1,20.0,COD,Completed,97.68,0
38396,1578,41,2023-10-15,3,5.0,NetBanking,Completed,148.95,0
38397,1481,102,2024-08-11,1,0.0,UPI,Completed,62.4,0
38398,4429,177,2023-02-21,3,10.0,NetBanking,Completed,42.42,1
38399,747,264,2023-11-05,2,0.0,UPI,Completed,72.39,0
38400,4962,84,2024-01-01,4,10.0,Card,Completed,103.07,0
38401,3088,213,2023-06-06,4,30.0,UPI,Refunded,84.73,0
38402,4741,248,2023-11-12,1,5.0,COD,Completed,77.93,0
38403,5633,65,2023-01-31,4,5.0,COD,Completed,107.24,0
38404,6888,85,2023-06-07,4,15.0,NetBanking,Completed,108.49,1
38405,150,121,2024-08-12,2,10.0,Card,Completed,128.72,0
38406,7984,203,2024-10-24,1,30.0,UPI,Completed,131.58,0
38407,7150,137,2024-04-28,4,0.0,COD,Completed,53.9,0
38408,5754,241,2024-04-25,3,0.0,COD,Completed,59.14,0
38409,3866,96,2024-06-23,3,5.0,UPI,Completed,53.15,0
38410,4898,295,2023-09-06,3,10.0,NetBanking,Completed,96.99,1
38411,4978,151,2023-06-17,4,15.0,UPI,Completed,86.31,0
38412,6970,177,2023-10-15,3,15.0,NetBanking,Completed,70.07,0
38413,5333,183,2023-08-25,3,10.0,NetBanking,Completed,111.59,0
38414,6535,119,2024-05-18,2,10.0,Card,Completed,112.07,0
38415,2329,63,2024-12-08,1,,COD,Refunded,52.54,0
38416,1676,252,2024-10-15,3,0.0,UPI,Completed,66.16,0
38417,5791,108,2024-08-31,1,20.0,NetBanking,Completed,120.93,0
38418,2587,26,2023-07-21,3,15.0,COD,Refunded,61.43,0
38419,2390,176,2024-09-25,2,0.0,UPI,Completed,100.92,0
38420,674,130,2023-11-25,2,0.0,UPI,Completed,89.28,0
38421,3702,29,2024-12-17,1,0.0,NetBanking,Completed,66.51,0
38422,1361,160,2023-07-04,2,15.0,NetBanking,Completed,51.85,0
38423,3067,108,2024-04-05,1,0.0,NetBanking,Completed,86.15,0
38424,3147,243,2024-11-18,3,20.0,UPI,Completed,79.17,0
38425,6237,251,2023-01-02,4,0.0,NetBanking,Refunded,62.3,0
38426,3618,166,2024-04-14,1,0.0,COD,Completed,90.39,0
38427,3068,277,2023-10-17,4,30.0,Card,Completed,144.11,0
38428,2163,283,2024-07-19,3,0.0,COD,Completed,145.87,0
38429,1445,216,2023-08-17,1,15.0,UPI,Completed,121.7,0
38430,4026,34,2024-04-29,2,5.0,NetBanking,Completed,95.16,0
38431,2161,279,2024-10-13,3,5.0,NetBanking,Failed,76.59,0
38432,5488,244,2023-02-24,2,0.0,COD,Completed,45.37,0
38433,5180,167,2023-03-10,4,30.0,COD,Completed,131.26,0
38434,3354,69,2023-02-15,3,10.0,NetBanking,Failed,52.73,0
38435,6381,117,2024-11-03,3,0.0,COD,Completed,131.86,0
38436,6782,73,2024-08-20,2,10.0,UPI,Completed,97.43,0
38437,6061,8,2024-09-24,2,5.0,NetBanking,Completed,127.93,0
38438,7213,286,2023-01-11,1,0.0,NetBanking,Completed,95.38,0
38439,5920,12,2024-11-25,4,15.0,Card,Completed,58.77,1
38440,5861,276,2024-11-07,3,5.0,Card,Completed,128.05,0
38441,7365,192,2023-10-06,1,0.0,UPI,Completed,123.74,1
38442,4820,183,2023-10-22,1,30.0,UPI,Completed,120.86,0
38443,6643,268,2023-08-03,4,5.0,COD,Completed,121.39,0
38444,5703,84,2024-08-11,4,10.0,NetBanking,Completed,130.66,0
38445,1771,22,2024-07-22,2,20.0,UPI,Completed,88.24,0
38446,5911,238,2023-11-30,2,30.0,NetBanking,Completed,133.38,0
38447,4545,176,2023-08-13,4,5.0,UPI,Completed,64.25,1
38448,1703,26,2023-09-30,4,0.0,COD,Completed,71.07,0
38449,195,109,2024-06-10,3,0.0,UPI,Completed,57.2,0
38450,5805,107,2024-01-12,3,5.0,NetBanking,Completed,141.76,0
38451,5315,284,2024-01-16,1,20.0,UPI,Completed,77.2,0
38452,575,232,2023-03-12,2,15.0,UPI,Completed,102.5,0
38453,2630,73,2023-10-21,2,5.0,Card,Completed,75.65,0
38454,5855,197,2024-07-30,4,20.0,NetBanking,Completed,99.85,0
38455,6454,2,2023-09-16,3,5.0,COD,Completed,136.06,1
38456,5915,106,2023-12-18,4,10.0,UPI,Completed,147.02,0
38457,5981,28,2024-08-12,3,10.0,NetBanking,Completed,46.65,0
38458,4687,181,2023-05-30,1,5.0,COD,Completed,62.17,1
38459,4644,142,2024-10-23,2,15.0,Card,Failed,109.02,0
38460,389,107,2023-12-14,4,0.0,COD,Completed,73.93,0
38461,7875,174,2024-05-31,3,5.0,Card,Refunded,42.0,1
38462,5555,231,2024-03-28,2,5.0,UPI,Completed,47.58,0
38463,1753,198,2024-03-08,2,5.0,UPI,Completed,116.97,0
38464,6944,35,2024-08-21,4,15.0,UPI,Completed,133.19,1
38465,661,276,2023-05-11,2,0.0,NetBanking,Completed,138.47,0
38466,5616,113,2024-06-04,2,20.0,Card,Completed,75.73,0
38467,2833,56,2024-10-27,4,10.0,NetBanking,Failed,135.4,0
38468,7369,108,2024-01-30,3,0.0,NetBanking,Completed,41.91,0
38469,5786,3,2023-11-10,2,15.0,COD,Completed,114.76,0
38470,4630,62,2024-11-11,3,5.0,Card,Completed,78.52,0
38471,297,61,2024-11-02,4,15.0,UPI,Completed,106.39,0
38472,5614,186,2023-05-27,4,30.0,NetBanking,Completed,126.97,0
38473,6971,29,2024-08-20,4,5.0,UPI,Completed,77.8,0
38474,6871,251,2024-03-14,2,0.0,UPI,Completed,124.73,0
38475,331,87,2024-08-05,4,30.0,COD,Completed,100.5,1
38476,6778,278,2023-01-14,2,10.0,Card,Failed,146.86,0
38477,3850,297,2023-01-17,1,10.0,NetBanking,Completed,81.06,0
38478,4951,212,2023-05-20,2,10.0,UPI,Completed,127.98,0
38479,1285,110,2024-03-16,1,5.0,NetBanking,Completed,51.23,0
38480,1079,125,2023-05-17,4,15.0,UPI,Refunded,57.6,0
38481,5402,178,2024-10-14,4,20.0,Card,Completed,113.59,0
38482,6916,242,2024-03-26,1,0.0,Card,Completed,66.12,0
38483,875,101,2024-01-09,3,5.0,COD,Completed,86.06,0
38484,3867,255,2024-11-03,4,0.0,NetBanking,Completed,82.19,0
38485,4838,285,2023-07-16,2,10.0,NetBanking,Failed,71.8,0
38486,6114,221,2024-11-09,2,0.0,NetBanking,Completed,58.87,0
38487,2686,150,2024-11-05,4,5.0,COD,Completed,72.14,0
38488,2490,86,2023-09-28,1,20.0,UPI,Completed,44.57,0
38489,7427,137,2023-10-20,1,5.0,COD,Completed,134.34,0
38490,1586,201,2023-09-29,1,15.0,COD,Completed,134.2,0
38491,3808,292,2024-10-06,3,0.0,UPI,Completed,40.24,0
38492,2941,239,2023-08-20,3,10.0,NetBanking,Completed,99.72,0
38493,5914,261,2023-01-16,3,10.0,UPI,Completed,128.68,0
38494,6290,218,2024-11-19,2,20.0,UPI,Completed,59.53,0
38495,4487,4,2024-05-30,4,0.0,UPI,Completed,106.8,0
38496,4469,24,2023-05-17,1,20.0,COD,Completed,56.16,0
38497,7213,270,2023-05-03,1,15.0,COD,Completed,106.49,0
38498,5517,219,2023-05-21,3,15.0,Card,Failed,139.01,0
38499,6406,12,2023-03-09,2,15.0,NetBanking,Completed,122.56,0
38500,5027,82,2024-09-18,3,20.0,UPI,Completed,99.69,1
38501,1503,300,2024-04-16,2,10.0,COD,Completed,129.71,0
38502,746,137,2023-02-16,1,10.0,COD,Completed,71.74,0
38503,2613,66,2023-04-03,2,30.0,Card,Failed,45.12,0
38504,1509,166,2023-04-05,2,20.0,Card,Completed,82.22,0
38505,1771,96,2024-09-30,2,5.0,Card,Completed,112.93,0
38506,3780,77,2024-10-03,1,5.0,Card,Completed,60.93,0
38507,1962,175,2023-04-05,1,0.0,NetBanking,Completed,75.5,1
38508,6660,216,2023-06-29,3,0.0,NetBanking,Completed,44.88,0
38509,1596,238,2023-11-29,3,10.0,UPI,Completed,49.87,0
38510,4781,239,2023-08-11,1,5.0,COD,Completed,76.17,0
38511,7752,146,2023-10-07,1,30.0,Card,Completed,86.67,0
38512,2534,66,2023-05-19,3,5.0,COD,Completed,132.91,0
38513,3659,185,2023-06-24,2,15.0,UPI,Completed,140.37,0
38514,6978,244,2024-12-18,1,15.0,UPI,Completed,149.55,0
38515,6610,64,2024-03-19,4,10.0,Card,Completed,67.5,0
38516,466,216,2023-03-29,3,5.0,UPI,Completed,83.38,0
38517,2070,155,2024-07-07,3,0.0,Card,Completed,119.55,1
38518,2444,118,2024-02-23,1,15.0,NetBanking,Refunded,145.2,0
38519,1233,29,2024-09-27,1,10.0,COD,Completed,54.32,0
38520,5683,72,2024-12-11,3,0.0,Card,Completed,116.48,0
38521,145,245,2023-12-04,1,10.0,UPI,Completed,119.56,0
38522,6564,223,2023-04-01,3,5.0,NetBanking,Completed,116.05,0
38523,7517,226,2024-03-21,3,20.0,Card,Completed,102.83,0
38524,2353,270,2024-05-26,4,20.0,NetBanking,Completed,43.69,0
38525,1808,68,2024-12-30,3,5.0,COD,Completed,81.63,1
38526,3049,43,2024-10-16,2,10.0,UPI,Completed,52.2,0
38527,4043,29,2024-08-17,2,10.0,COD,Completed,143.4,0
38528,4140,57,2024-11-26,4,5.0,UPI,Completed,76.67,0
38529,4203,118,2023-11-11,2,10.0,UPI,Completed,74.97,0
38530,6125,33,2023-02-07,3,10.0,NetBanking,Failed,61.99,0
38531,4246,277,2023-12-28,3,0.0,UPI,Completed,78.31,0
38532,7774,129,2024-08-26,4,20.0,NetBanking,Completed,56.75,0
38533,1288,2,2023-08-27,1,10.0,NetBanking,Failed,84.18,0
38534,110,179,2023-09-17,2,5.0,Card,Completed,128.49,0
38535,5138,126,2023-06-29,1,10.0,COD,Completed,43.6,1
38536,4846,235,2023-10-19,4,5.0,COD,Completed,99.38,0
38537,7504,74,2024-11-11,1,20.0,Card,Completed,130.88,0
38538,6383,74,2023-03-20,4,5.0,UPI,Completed,118.43,0
38539,4820,129,2024-12-09,4,0.0,UPI,Completed,42.0,0
38540,2791,240,2024-10-01,4,30.0,NetBanking,Refunded,126.21,0
38541,4424,157,2023-08-04,4,5.0,Card,Completed,119.88,0
38542,862,141,2024-03-12,4,30.0,Card,Completed,103.33,0
38543,5414,232,2023-05-18,3,5.0,NetBanking,Completed,133.97,0
38544,5533,299,2024-09-19,2,5.0,NetBanking,Refunded,124.13,0
38545,461,41,2024-09-01,1,10.0,UPI,Completed,91.22,0
38546,1105,216,2024-02-26,1,5.0,Card,Completed,105.73,0
38547,5375,186,2023-01-30,2,20.0,NetBanking,Completed,131.01,0
38548,744,41,2023-02-18,1,30.0,COD,Completed,119.1,0
38549,2411,262,2023-06-25,2,10.0,COD,Completed,135.48,0
38550,3793,46,2023-07-28,1,5.0,UPI,Failed,141.1,0
38551,5577,205,2023-09-02,4,15.0,Card,Completed,142.67,0
38552,4994,285,2024-07-31,3,10.0,COD,Completed,66.5,0
38553,443,206,2024-07-11,1,20.0,COD,Completed,137.99,0
38554,1834,186,2024-07-26,4,15.0,Card,Completed,103.93,0
38555,886,131,2023-04-28,4,10.0,Card,Completed,75.48,0
38556,7128,98,2023-03-30,4,0.0,NetBanking,Completed,125.02,1
38557,3605,279,2024-10-07,3,0.0,Card,Completed,114.6,0
38558,5358,190,2023-04-04,3,5.0,Card,Refunded,111.15,0
38559,4357,266,2024-05-09,2,20.0,NetBanking,Completed,101.7,0
38560,5393,4,2023-12-19,4,20.0,NetBanking,Completed,87.67,0
38561,4376,39,2024-10-05,4,5.0,Card,Completed,54.77,0
38562,7070,113,2024-08-22,1,20.0,UPI,Completed,94.97,0
38563,7090,34,2024-01-07,3,10.0,UPI,Completed,130.56,0
38564,3222,216,2024-06-28,3,20.0,Card,Completed,51.13,0
38565,5947,120,2023-07-31,1,20.0,NetBanking,Completed,68.26,1
38566,152,281,2024-09-07,2,20.0,Card,Refunded,50.94,0
38567,6938,271,2024-09-19,1,0.0,UPI,Completed,77.95,0
38568,1597,268,2024-02-08,2,15.0,COD,Completed,130.52,0
38569,1672,129,2024-11-23,3,0.0,Card,Completed,61.66,0
38570,7180,142,2023-06-29,2,0.0,NetBanking,Completed,59.19,0
38571,6158,105,2024-03-29,1,0.0,UPI,Completed,62.96,0
38572,1535,287,2024-02-20,3,0.0,UPI,Completed,58.85,0
38573,1566,216,2023-07-04,1,0.0,COD,Completed,53.06,0
38574,951,53,2024-04-08,1,20.0,COD,Completed,68.26,0
38575,2915,244,2024-05-13,1,15.0,UPI,Completed,93.9,0
38576,2493,106,2023-09-14,1,30.0,UPI,Completed,84.65,0
38577,1342,171,2023-05-24,3,30.0,COD,Completed,115.19,0
38578,6943,146,2024-11-26,3,0.0,Card,Completed,139.64,0
38579,732,67,2024-07-01,3,15.0,Card,Completed,139.17,0
38580,4334,246,2023-03-14,2,0.0,Card,Completed,137.75,0
38581,539,279,2023-07-28,1,10.0,UPI,Completed,89.98,0
38582,769,86,2023-06-15,1,10.0,UPI,Completed,91.62,0
38583,2857,177,2024-11-14,1,10.0,COD,Completed,127.65,0
38584,3726,151,2023-02-25,4,0.0,NetBanking,Completed,54.97,0
38585,6906,285,2023-01-10,3,20.0,Card,Completed,119.36,0
38586,2122,217,2024-01-15,3,0.0,NetBanking,Completed,88.97,0
38587,5554,88,2024-01-11,2,15.0,NetBanking,Completed,130.98,0
38588,7466,59,2024-01-14,2,15.0,COD,Completed,83.77,0
38589,1735,191,2023-01-27,2,10.0,Card,Completed,71.33,0
38590,4392,29,2023-08-10,2,10.0,Card,Refunded,52.04,0
38591,14,3,2024-12-22,1,20.0,Card,Completed,67.19,0
38592,4708,89,2024-02-09,4,0.0,NetBanking,Completed,142.9,0
38593,3675,63,2023-05-16,1,5.0,UPI,Completed,56.4,0
38594,4491,279,2024-07-27,1,10.0,UPI,Completed,130.17,0
38595,191,247,2024-10-18,2,0.0,COD,Completed,45.17,0
38596,5994,86,2023-02-11,4,20.0,COD,Completed,122.98,0
38597,2865,221,2023-09-09,4,5.0,UPI,Completed,118.9,0
38598,7589,77,2023-01-16,4,20.0,COD,Completed,149.88,0
38599,6250,131,2023-08-09,1,10.0,NetBanking,Completed,64.04,0
38600,7562,110,2024-10-27,4,0.0,NetBanking,Completed,82.96,0
38601,7606,245,2023-05-22,2,10.0,Card,Completed,108.74,0
38602,4103,36,2024-11-03,4,15.0,COD,Completed,111.87,0
38603,1105,120,2024-02-10,2,0.0,UPI,Failed,61.04,0
38604,2813,265,2024-10-05,4,20.0,UPI,Completed,123.21,0
38605,6132,33,2024-12-29,1,15.0,UPI,Completed,60.96,0
38606,652,291,2023-06-08,2,5.0,NetBanking,Completed,102.25,0
38607,6629,31,2023-08-10,2,,COD,Completed,116.52,0
38608,1381,119,2024-07-26,3,0.0,COD,Completed,132.41,0
38609,5431,78,2023-12-06,1,15.0,Card,Completed,132.41,0
38610,7076,266,2024-03-27,2,5.0,COD,Completed,131.44,0
38611,6650,162,2023-08-16,1,0.0,Card,Completed,112.83,0
38612,6663,51,2024-01-28,2,0.0,COD,Completed,80.12,0
38613,7832,295,2023-02-08,1,20.0,COD,Completed,41.02,0
38614,802,218,2023-10-10,4,15.0,NetBanking,Completed,126.72,0
38615,7806,196,2023-12-18,3,30.0,UPI,Completed,140.59,1
38616,4545,90,2023-01-28,1,15.0,NetBanking,Completed,137.87,0
38617,6429,130,2024-03-03,4,5.0,COD,Completed,124.4,0
38618,7450,12,2023-02-23,2,5.0,UPI,Failed,131.89,0
38619,2122,32,2023-02-15,3,10.0,COD,Completed,91.22,1
38620,1985,51,2024-04-28,3,10.0,COD,Completed,53.06,0
38621,4141,267,2024-07-01,1,10.0,COD,Completed,95.54,1
38622,1553,288,2023-06-15,4,0.0,COD,Completed,128.84,0
38623,2793,54,2023-12-12,1,0.0,NetBanking,Completed,51.81,0
38624,2724,6,2023-07-16,1,20.0,COD,Completed,120.47,0
38625,5577,282,2023-03-09,3,0.0,NetBanking,Completed,142.18,0
38626,2023,8,2024-10-21,4,20.0,UPI,Completed,143.88,0
38627,4671,294,2024-02-13,4,5.0,COD,Completed,137.92,0
38628,1431,136,2023-04-22,1,15.0,Card,Completed,126.36,0
38629,4189,17,2024-05-21,1,0.0,Card,Completed,137.21,0
